Date,Predicted Price,Original Price,21 SMA,RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,Score,Signal
1/24/2020,408.15222,399.6705,420.9622143,34.8378721,443.3259352,420.38742,397.4489048,-5.363706492,-1.774621595,1,-1
1/27/2020,400.80685,398.7544,419.3572762,34.29941878,442.4780089,418.617375,394.7567411,-6.025928477,-2.624882971,1,-1
1/28/2020,398.6184,397.2886,417.601719,33.4096346,441.8218572,416.939425,392.0569928,-6.59302173,-3.418510723,1,-1
1/29/2020,397.732,395.3792,415.9127476,32.23648737,440.309265,415.01412,389.718975,-7.114508219,-4.157710222,0,-1
1/30/2020,396.22525,395.3792,414.0791238,32.23648737,436.4696457,412.741655,389.0136643,-7.442003238,-4.814568825,1,0
1/31/2020,397.58148,395.7071,411.9304857,32.70710035,432.9727794,410.71992,388.4670606,-7.587621236,-5.369179307,0,0
2/3/2020,398.60355,373.7201,408.9580238,21.78284516,434.9979799,408.259405,381.5208301,-9.369189511,-6.169181348,1,-1
2/4/2020,386.30798,382.3606,407.0261286,31.46984102,434.0535418,406.15184,378.2501382,-9.968963065,-6.929137691,0,1
2/5/2020,381.46173,382.3606,405.0189238,31.46984102,433.2326753,404.268,375.3033247,-10.3252647,-7.608363094,0,0
2/6/2020,382.04065,381.4252,403.1802476,30.98799483,431.8518238,402.300265,372.7487062,-10.56137038,-8.198964551,0,0
2/7/2020,383.01273,365.0893,400.5283143,24.05959949,431.2834317,399.347455,367.4114783,-11.92914468,-8.945000576,-1,-1
2/10/2020,378.41382,356.8346,397.3230333,21.44980963,431.6549762,396.195515,360.7360538,-13.52331264,-9.860662988,0,-1
2/11/2020,372.38055,358.7343,394.4116476,23.50622874,430.9272629,393.2808,355.6343371,-14.46664978,-10.78186035,0,1
2/12/2020,360.81708,373.0355,392.3167381,36.89905901,427.5681916,390.95819,354.3481884,-13.90003302,-11.40549488,0,1
2/13/2020,363.84274,367.7798,389.8544571,34.50790445,422.67622,388.13171,353.5872,-13.71695569,-11.86778704,1,-1
2/14/2020,366.09244,367.7798,387.1625714,34.50790445,418.2271896,385.59212,352.9570504,-13.41720045,-12.17766973,1,0
2/17/2020,365.8326,376.0924,385.1397524,41.46579747,414.6134784,383.864025,353.1145716,-12.36633353,-12.21540249,-1,1
2/18/2020,369.9953,371.2707,383.2643429,38.88519489,411.6534975,382.146055,352.6386125,-11.7867149,-12.12966497,0,-1
2/19/2020,373.9756,371.2707,381.628181,38.88519489,408.6016838,380.51391,352.4261362,-11.1982762,-11.94338721,0,0
2/20/2020,371.4499,373.1898,380.1651429,40.59184295,405.8697494,379.15612,352.4424906,-10.45654245,-11.64601826,0,1
2/21/2020,371.49545,366.5262,378.5546952,36.75391239,403.0012101,377.498905,351.9965999,-10.28781837,-11.37437828,0,-1
2/24/2020,368.49963,364.7614,376.8923571,35.78880249,399.901162,375.799255,351.697348,-10.17916881,-11.13533639,1,-1
2/25/2020,366.29385,361.6273,375.1244,34.07743931,396.7317157,374.01619,351.3006643,-10.22805626,-10.95388036,1,-1
2/26/2020,367.4608,361.6177,373.4257857,34.07206483,393.4009789,372.328115,351.2552511,-10.15056517,-10.79321732,0,0
2/27/2020,366.45325,356.8056,371.5889476,31.39886385,389.6635352,370.399435,351.1353348,-10.35804804,-10.70618347,0,-1
2/28/2020,359.69153,356.7092,369.747519,31.34580722,384.7371463,368.44954,352.1619337,-10.41025544,-10.64699786,0,0
3/2/2020,357.25787,381.3191,369.0623762,53.12304005,385.9256306,368.82949,351.7333494,-8.369340373,-10.19146636,-1,1
3/3/2020,370.34296,380.268,369.374181,52.35912185,385.5112816,368.72486,351.9384384,-6.75880418,-9.504933926,1,0
3/4/2020,385.89993,380.268,369.2745333,52.35912185,385.0884508,368.62023,352.1520092,-5.419964665,-8.687940074,0,0
3/5/2020,374.5199,374.9063,368.9195667,48.25400835,383.9750636,368.294285,352.6135064,-4.736964308,-7.89774492,0,-1
3/6/2020,378.95563,373.0933,368.5228095,46.91457659,384.4360828,368.694485,352.9528872,-4.29249435,-7.176694806,1,-1
3/9/2020,375.20105,375.3595,369.0118667,48.82669923,384.6247059,369.62073,354.6167541,-3.714566099,-6.484269065,-1,1
3/10/2020,374.11182,373.6816,369.8141048,47.46352011,384.5976536,370.368095,356.1385364,-3.353291646,-5.858073581,1,-1
3/11/2020,373.68164,385.7358,371.0998905,56.79563695,386.7090841,371.00311,355.2971359,-2.070439106,-5.100546686,1,1
3/12/2020,381.00302,368.4741,370.882681,44.58280367,386.718196,371.037825,355.357454,-2.418762169,-4.564189783,0,-1
3/13/2020,376.815,372.6015,371.1122857,47.49029679,386.8996532,371.27891,355.6581668,-2.334849331,-4.118321692,-1,1
3/16/2020,376.8944,353.6522,370.4395429,37.70857043,387.3754434,370.1569,352.9383566,-3.754122756,-4.045481905,1,-1
3/17/2020,364.81592,348.6087,369.1307952,35.60642602,388.6186832,369.0238,349.4289168,-5.225637573,-4.281513039,-1,-1
3/18/2020,355.32672,322.4655,366.8067381,27.1556872,394.7378526,366.58354,338.4292274,-8.404479808,-5.106106392,0,-1
3/19/2020,338.0357,317.1809,364.2310333,25.8215904,399.0065387,363.783095,328.5596513,-11.2208117,-6.329047454,-1,-1
3/20/2020,331.4824,331.7328,362.2568905,35.25417252,399.8921308,362.043425,324.1947192,-12.13863172,-7.490964307,1,1
3/23/2020,331.60718,331.7328,360.6000619,35.25417252,400.4405277,360.391995,320.3434623,-12.71938948,-8.536649342,0,0
3/24/2020,331.4132,323.0537,358.613981,32.40397039,401.6782453,358.463315,315.2483847,-13.72179868,-9.57367921,-1,-1
3/25/2020,326.84793,312.6485,356.2816571,29.3412703,403.568612,356.014855,308.461098,-15.18083268,-10.6951099,1,-1
3/26/2020,321.12167,305.8499,353.6260476,27.51158816,405.7984607,353.46707,301.1356793,-16.69328801,-11.89474553,-1,-1
3/27/2020,312.1712,298.897,350.8684952,25.74353205,408.010145,350.57646,293.142775,-18.24267053,-13.16433053,0,-1
3/30/2020,307.7557,303.767,348.3474381,29.17676901,405.755506,346.698855,287.642204,-18.8601905,-14.30350252,0,1
3/31/2020,307.41855,306.9203,344.8046381,31.38877194,402.4029982,343.03147,283.6599418,-18.87752619,-15.21830725,0,1
4/1/2020,306.99704,303.4969,341.1488714,30.28295005,398.3649097,339.192915,280.0209203,-18.94907153,-15.96446011,0,0
4/2/2020,304.3412,316.6505,338.1194667,39.15292209,393.8468731,336.280125,278.7133769,-17.7398917,-16.31954643,-1,1
4/3/2020,308.43396,323.2948,335.6617762,43.0915868,389.0334199,333.7902,278.5469801,-16.06033495,-16.26770413,0,1
4/6/2020,316.58325,320.6333,333.163681,41.92100205,383.120033,331.05389,278.987747,-14.77373254,-15.96890981,-1,0
4/7/2020,323.82935,328.2805,330.9218238,46.4243785,377.0371732,328.783835,280.5304968,-12.98731603,-15.37259106,0,1
4/8/2020,320.90518,328.8301,328.7860381,46.74398585,366.5254596,325.93855,285.3516404,-11.39585563,-14.57724397,1,0
4/9/2020,327.31165,345.6096,326.8752667,55.47677758,361.6410142,324.795325,287.9496358,-8.680582025,-13.39791158,1,1
4/10/2020,334.77448,369.4867,326.9234857,64.41808467,360.6935102,324.639585,288.5856598,-4.549580974,-11.62824546,-1,1
4/13/2020,349.10352,359.2936,326.2897762,58.97331683,361.9540874,324.921655,287.8892226,-2.074319399,-9.717460248,1,-1
4/14/2020,354.77994,379.4965,327.5204571,65.24373826,369.4233262,326.466045,283.5087638,1.50025442,-7.473917314,-1,1
4/15/2020,374.57358,404.5694,330.1852524,71.13915942,385.2954892,330.57124,275.8469908,6.283866907,-4.72236047,1,1
4/16/2020,374.57074,418.1183,334.7401476,73.73209304,401.874409,335.61811,269.361811,11.04092436,-1.569703504,1,1
4/17/2020,396.1435,438.7552,340.5294,77.10597363,420.9679297,340.96923,260.9705303,16.28838961,2.001915118,1,1
4/20/2020,420.3015,440.086,345.6890762,77.30837934,437.1070768,346.38689,255.6667032,20.32018957,5.665570008,1,0
4/21/2020,429.77237,416.2379,349.7131286,66.04062345,445.9685131,351.0461,256.1236869,21.34502555,8.801461116,-1,-1
4/22/2020,421.925,422.5061,354.4489571,67.38613335,454.6002301,356.53898,258.4777299,22.40473892,11.52211668,0,1
4/23/2020,421.80472,426.5081,359.8708429,68.25105236,462.24979,362.57189,262.89399,23.29892189,13.87747772,1,0
4/24/2020,427.21912,427.7424,365.6752476,68.52827079,468.0505832,369.01416,269.9777368,23.83244048,15.86847027,0,0
4/27/2020,428.61575,423.9719,371.6311952,66.61478054,472.0623007,375.024405,277.9865093,23.678064,17.43038902,0,0
4/28/2020,424.98105,415.7268,376.9626143,62.50469565,473.7474606,380.46473,287.1819994,22.62954949,18.47022111,-1,-1
4/29/2020,419.81476,421.4357,382.4157286,64.15385942,474.1881291,386.36167,298.5352109,22.005588,19.17729449,0,1
4/30/2020,421.26343,439.4495,388.8896619,68.8147949,477.0854546,392.50162,307.9177854,22.70295163,19.88242592,0,1
5/1/2020,432.97263,439.4495,394.7372333,68.8147949,478.9468762,398.309355,317.6718338,22.99059606,20.50405994,0,0
5/4/2020,429.78644,437.9837,400.1986095,67.98062486,478.1552198,404.176875,330.1985302,22.83702749,20.97065345,0,0
5/5/2020,436.79156,436.6337,405.7224381,67.17299712,476.0326903,409.594535,343.1563797,22.3487669,21.24627614,1,0
5/6/2020,436.97998,427.0674,410.4265762,61.58924811,469.9501032,414.5064,359.0626968,20.94841611,21.18670414,1,-1
5/7/2020,431.67404,421.1946,414.8248857,58.38085544,463.8539054,418.28565,372.7173946,19.14406131,20.77817557,-1,-1
5/8/2020,425.48456,426.2381,418.6643381,60.29384224,460.8804768,421.12322,381.3659632,17.91455757,20.20545197,-1,1
5/11/2020,427.30176,423.8562,421.2533619,58.91653074,452.2057865,424.35135,396.4969135,16.55710754,19.47578308,1,0
5/12/2020,426.45932,439.5267,425.0739857,64.63950238,446.936019,427.35286,407.769701,16.55496171,18.89161881,0,1
5/13/2020,431.5675,435.3029,427.7314333,62.12736941,445.708514,428.889535,412.070556,16.02767865,18.31883078,0,-1
5/14/2020,433.58807,434.2132,429.1430429,61.46370029,445.9039061,429.69428,413.4846539,15.34498591,17.7240618,1,0
5/15/2020,431.7012,438.5141,430.1142714,63.13745215,445.8652157,429.682225,413.4992343,14.97833278,17.174916,-1,1
5/18/2020,435.37302,440.1418,430.1803,63.77864033,445.8751969,429.685015,413.4948331,14.65022069,16.66997694,1,0
5/19/2020,438.41275,465.3997,431.3857143,71.9361118,453.5182291,432.143105,410.7679809,16.24107395,16.58419634,0,1
5/20/2020,443.76654,459.8402,433.4620143,68.29046921,458.0474684,434.00981,409.9721516,16.85889261,16.63913559,1,-1
5/21/2020,454.60934,461.5169,435.3196714,68.80395796,462.3238666,435.76025,409.1966334,17.28456829,16.76822213,-1,0
5/22/2020,459.13678,461.5169,436.9867571,68.80395796,465.9804029,437.448975,408.9175471,17.42109973,16.89879765,0,0
5/25/2020,459.4352,461.5169,438.5950667,68.80395796,468.9821317,439.326225,409.6703183,17.32953776,16.98494567,0,0
5/26/2020,460.93842,461.5169,440.3829238,68.80395796,470.6950029,441.61573,412.5364571,17.06031356,17.00001925,0,0
5/27/2020,460.17264,461.5169,442.5634048,68.80395796,472.3826771,443.61979,414.8569029,16.6549634,16.93100808,0,0
5/28/2020,462.10303,455.1044,444.1666762,63.13974734,473.5187488,444.402535,415.2863212,15.63604275,16.67201501,1,-1
5/29/2020,462.4001,489.236,446.5374619,74.95718038,481.8213369,446.89186,411.9623831,17.38230329,16.81407267,0,1
6/1/2020,470.05994,509.66,449.880819,79.24516293,494.5300761,450.475675,406.4212739,20.18163216,17.48758457,-1,1
6/2/2020,486.25595,517.5531,453.6698381,80.62581638,506.8367183,454.521645,402.2065717,22.77449744,18.54496714,1,1
6/3/2020,503.7982,509.9444,457.1608238,75.41763835,514.6277159,458.665495,402.7032741,23.93944434,19.62386258,0,-1
6/4/2020,515.2024,524.8187,461.8156476,78.36049899,524.0033815,463.8467,403.6900185,25.76589169,20.8522684,1,1
6/5/2020,512.90894,548.9981,467.9015286,82.10983317,538.0684498,469.9847,401.9009502,28.83208158,22.44823104,-1,1
6/8/2020,529.65857,564.3137,474.4765571,84.00077836,553.1136736,477.007575,400.9014764,32.12755365,24.38409556,-1,1
6/9/2020,547.3748,562.1958,481.0641571,82.69904757,565.6765054,483.14103,400.6055546,34.17440096,26.34215664,0,0
6/10/2020,551.7136,575.0797,487.5190619,84.29360765,578.7277008,490.12987,401.5320392,36.41637989,28.35700129,-1,1
6/11/2020,566.34625,590.0816,494.8894762,85.92077839,592.6827798,497.92329,403.1638002,38.95464737,30.47653051,0,1
6/12/2020,584.17883,582.7571,501.9629952,81.48227816,602.6278252,505.13544,407.6430548,39.91510027,32.36424446,-1,-1
6/15/2020,577.6503,579.5607,508.6795,79.550971,609.9500261,512.106385,414.2627439,39.95773545,33.88294266,0,0
6/16/2020,583.3861,576.7662,515.1854238,77.81446535,616.9179897,517.67471,418.4314303,39.31285719,34.96892556,0,0
6/17/2020,578.63324,574.8052,520.3952095,76.55163975,621.9159624,523.42296,424.9299576,38.20316788,35.61577403,0,0
6/18/2020,574.0244,581.7668,526.2012381,77.92147771,626.7524619,529.435455,432.1184481,37.45373075,35.98336537,-1,0
6/19/2020,579.3654,586.1301,532.1352,78.75904823,630.7218137,535.666115,440.6104163,36.78781128,36.14425455,1,0
6/22/2020,581.5986,574.4326,537.5121381,70.98446112,631.3620703,541.3119,451.2617297,34.91371128,35.8981459,0,-1
6/23/2020,580.15857,587.1596,543.4951238,73.99256029,631.844413,547.594035,463.343657,34.06278152,35.53107302,-1,1
6/24/2020,584.8394,582.5414,549.2581952,71.1116251,629.2367009,553.64526,478.0538191,32.6395154,34.9527615,0,-1
6/25/2020,582.1245,589.7776,555.3658476,72.89259233,622.441358,560.37892,498.316482,31.72970729,34.30815065,1,1
6/26/2020,581.02893,615.9475,563.0250429,78.14111431,624.1296373,566.714495,509.2993527,32.74292991,33.99510651,0,1
6/29/2020,601.7553,643.1861,570.356,82.03913164,633.6962273,573.3908,513.0853727,35.33650627,34.26338646,1,1
6/30/2020,644.5206,650.0791,577.0426238,82.87155062,643.3713618,580.0171,516.6628382,37.51568426,34.91384602,1,0
7/1/2020,622.164,634.2046,582.5974571,74.32790904,645.0907665,586.23011,527.3694535,37.5291464,35.4369061,0,-1
7/2/2020,636.7222,625.2035,588.0859857,69.92585323,645.2245163,591.24935,537.2741837,36.39397461,35.6283198,-1,-1
7/3/2020,632.2434,626.2134,592.9143048,70.13953509,647.4662023,595.110115,542.7540277,35.17041068,35.53673797,0,0
7/6/2020,626.50073,626.2624,596.5935571,70.15061694,650.238239,598.20755,546.176861,33.8148844,35.19236726,1,0
7/7/2020,625.8581,623.0562,599.390819,68.36283393,651.592149,601.25057,550.908991,32.11174233,34.57624227,0,-1
7/8/2020,623.921,623.7719,602.3230143,68.55547701,653.4347975,603.68518,553.9355625,30.46851886,33.75469759,-1,0
7/9/2020,625.1304,619.3596,604.431581,65.89165648,654.9344036,605.14908,555.3637564,28.48189513,32.7001371,1,-1
7/10/2020,626.3325,607.3876,605.2556762,59.17313455,655.0964532,606.380605,557.6647568,25.64581221,31.28927212,1,-1
7/13/2020,614.48566,597.4158,605.9537095,54.2146234,654.6258457,607.27336,559.9208743,22.33607873,29.49863344,0,-1
7/14/2020,603.6582,598.0237,606.8329,54.46512709,653.8193415,608.336235,562.8531285,19.53693393,27.50629354,1,0
7/15/2020,600.5968,593.2094,607.6159095,52.03692601,652.6871253,609.256445,565.8257647,16.73718193,25.35247122,-1,-1
7/16/2020,598.23364,588.2774,608.2574429,49.59743114,652.274926,609.581975,566.889024,13.95947102,23.07387118,0,-1
7/17/2020,596.1398,591.2386,608.708481,51.0802956,652.0241857,609.8374,567.6506143,11.86034058,20.83116506,1,1
7/20/2020,595.7071,602.0928,609.4686095,56.17044583,650.3786762,611.22041,572.0621438,10.94642424,18.85421689,1,1
7/21/2020,594.48724,598.259,610.6032,54.03192477,649.8536279,611.77538,573.6971321,9.799817151,17.04333695,1,-1
7/22/2020,593.36194,595.9548,611.022019,52.73247581,648.8779976,612.44605,576.0141024,8.605988608,15.35586728,-1,0
7/23/2020,595.4957,598.5238,611.7830857,54.05906731,648.4152601,612.88336,577.3514599,7.777513384,13.8401965,-1,0
7/24/2020,595.33813,598.6807,612.2070429,54.14371532,648.0477846,612.02002,575.9922554,7.052306717,12.48261854,-1,0
7/27/2020,598.6659,602.9851,611.5897857,56.51110459,643.2349556,610.00997,576.7849844,6.747127627,11.33552036,-1,1
7/28/2020,602.8263,606.2502,609.8309333,58.27096296,635.5026374,607.818525,580.1344126,6.691600676,10.40673642,1,1
7/29/2020,602.19525,607.5053,607.8036095,58.9584891,631.3844874,606.48356,581.5826326,6.671961033,9.659781345,-1,0
7/30/2020,601.16187,616.6436,606.9673714,63.65396534,629.9277563,606.055565,582.1833737,7.309521302,9.189729336,0,1
7/31/2020,611.6205,616.6436,606.5597571,63.65396534,628.1628967,605.577075,582.9912533,7.725734945,8.896930458,1,0
8/3/2020,612.1489,616.3985,606.092381,63.42823694,626.2260296,605.08388,583.9417304,7.944233554,8.706391077,0,0
8/4/2020,614.2266,605.7109,605.1137381,54.37361142,623.6963396,604.216615,584.7368904,7.172317268,8.399576315,0,-1
8/5/2020,615.82135,601.0143,604.0641238,50.93270649,620.3949042,603.078735,585.7625658,6.111146191,7.94189029,-1,-1
8/6/2020,605.42267,606.8189,603.2568381,54.74449922,618.2016675,602.4517,586.7017325,5.673146673,7.488141567,1,1
8/7/2020,602.66736,609.8683,602.8048714,56.64976434,618.5171436,602.575735,586.6343264,5.508590394,7.092231332,-1,1
8/10/2020,606.35626,612.2607,603.0369238,58.13878245,619.6078394,603.31798,587.0281206,5.507735298,6.775332126,-1,1
8/11/2020,608.0019,631.616,604.6655048,67.78090507,625.2120651,604.997595,584.7831249,6.988311673,6.817928035,0,1
8/12/2020,613.66394,630.3806,606.2063095,66.7244808,629.1244037,606.856155,584.5879063,7.970118102,7.048366048,-1,0
8/13/2020,625.37476,647.6474,608.7985952,73.04743521,636.738927,609.824655,582.910383,10.02592065,7.643876969,1,1
8/14/2020,634.9434,647.6474,611.6257381,73.04743521,642.804376,612.645095,582.485814,11.52233666,8.419568908,0,0
8/17/2020,638.397,685.299,616.1048048,81.79553971,660.0927855,616.805405,573.5180245,15.56698012,9.849051151,1,1
8/18/2020,665.3732,677.0039,619.672,75.94700104,670.4192808,620.74265,571.0660192,17.89674147,11.45858921,1,-1
8/19/2020,688.2329,672.0229,623.1845667,72.59057132,677.5833004,624.546055,571.5088096,19.12075686,12.99102274,1,-1
8/20/2020,670.01587,676.5823,627.0239714,73.73482689,684.6463172,628.44898,572.2516428,20.22555574,14.43792934,-1,0
8/21/2020,677.5029,676.5529,630.7396429,73.7134574,690.5067305,632.34259,574.1784495,20.85830295,15.72200407,-1,0
8/24/2020,674.78253,677.0333,634.470719,73.84683597,695.6714652,636.045,576.4185348,21.15466611,16.80853647,1,0
8/25/2020,671.5116,682.2692,638.2461524,75.31686513,701.0612731,639.84595,578.6306269,21.56345928,17.75952104,0,1
8/26/2020,678.7431,693.3686,642.3946476,78.12399537,707.6791968,644.139115,580.5990332,22.52342363,18.71230155,1,1
8/27/2020,684.5097,695.3493,646.5776952,78.59188619,714.0190136,648.0744,582.1297864,23.17685982,19.60521321,1,0
8/28/2020,686.57495,747.4929,652.8086143,86.67305437,731.7965596,654.616865,577.4371704,27.58429091,21.20102875,1,1
8/31/2020,710.15326,752.8759,659.2958667,87.20981496,747.5179292,661.440735,575.3635408,31.15246864,23.19131673,1,0
9/1/2020,735.13556,758.2491,666.0506571,87.74059279,760.88166,669.067645,577.25363,34.02166694,25.35738677,1,0
9/2/2020,739.40283,755.1212,673.1654333,85.51581359,770.299004,676.77299,583.246976,35.63238393,27.4123862,-1,0
9/3/2020,747.486,758.3863,680.6593381,85.91723685,778.536391,684.35136,590.166329,36.74873846,29.27965665,-1,0
9/4/2020,752.8456,754.68,687.7003429,83.10178848,784.0083615,691.591945,599.1755285,36.90892689,30.8055107,0,-1
9/7/2020,756.36145,747.21,694.2404238,77.58353618,786.1953445,698.33941,610.4834755,36.01791866,31.84799229,0,-1
9/8/2020,757.45984,749.23,700.7627714,78.00879724,789.1194766,704.22011,619.3207434,35.07051428,32.49249669,0,0
9/9/2020,748.6627,740.04,705.925819,71.3747028,788.7841072,709.70308,630.6220528,33.19547649,32.63309265,0,-1
9/10/2020,740.9319,769.45,712.5481714,77.86288787,793.5698616,715.79321,638.0165584,33.69423064,32.84532025,1,1
9/11/2020,758.8376,750.09,717.4263905,67.08371703,793.3773738,720.91534,648.4533062,32.15662513,32.70758122,0,-1
9/14/2020,754.4117,770.05,723.2550857,71.46912329,798.6923845,725.15289,651.6133955,32.17774189,32.60161336,-1,1
9/15/2020,757.1577,776.46,727.5960857,72.72582677,803.4193575,730.125695,656.8320325,32.33892748,32.54907618,1,1
9/16/2020,769.0195,767.91,731.9249476,68.39814994,804.8511688,734.92005,664.9889312,31.41462642,32.32218623,-1,-1
9/17/2020,768.4564,762.77,736.2462381,65.86083107,804.7316755,739.229435,673.7271945,29.922429,31.84223478,-1,-1
9/18/2020,761.17566,770.11,740.6999381,67.70332526,803.9744728,743.90729,683.8401072,28.99785917,31.27335966,0,1
9/21/2020,767.5866,777.94,745.5278952,69.58886708,802.276764,748.952625,695.628486,28.56763655,30.73221504,1,1
9/22/2020,772.32117,776.02,750.2415476,68.53229822,798.5040078,753.640165,708.7763222,27.75184805,30.13614164,0,0
9/23/2020,772.01904,776.3,754.7192048,68.60715484,794.1205971,757.786735,721.4528729,26.81877331,29.47266797,0,0
9/24/2020,778.29004,767.83,758.2649857,63.67281255,783.9518835,761.41077,738.8696565,25.10643529,28.59942144,1,-1
9/25/2020,771.2314,768.11,761.729781,63.76558955,784.2151333,762.441625,740.6681167,23.50108288,27.57975373,1,0
9/28/2020,764.75934,753.67,762.0239286,55.8445332,784.187712,762.48133,740.774948,20.8236007,26.22852312,1,-1
9/29/2020,757.00757,768.17,762.752219,61.07362407,784.7276075,762.977375,741.2271425,19.64524742,24.91186798,-1,1
9/30/2020,764.62134,766.64,763.1517857,60.26266644,785.0494741,763.553315,742.0571559,18.37610741,23.60471587,1,0
10/1/2020,764.37213,767.33,763.7331571,60.51728719,785.4200709,764.0005,742.5809291,17.22739536,22.32925176,1,0
10/2/2020,769.3269,756.13,763.6257143,54.42163373,785.3753849,764.073,742.7706151,15.23763639,20.91092869,1,-1
10/5/2020,760.9215,752.55,763.5242857,52.59791023,784.9115872,764.34,743.7684128,13.2194761,19.37263817,0,-1
10/6/2020,752.31024,750.43,763.677619,51.49735991,784.80125,764.4,743.99875,11.31853028,17.76181659,0,-1
10/7/2020,749.8647,764.05,764.3833333,57.63096629,782.682326,765.6005,748.518674,10.78669489,16.36679225,-1,1
10/8/2020,758.6505,770.83,765.8495238,60.32094657,782.8239612,765.6695,748.5150388,10.78794414,15.25102263,0,1
